FECHA,TICKET,SWAP_SPREAD
10/07/2014,TIIE,44.4
10/07/2014,3X1,38.61
10/07/2014,6X1,32.53
10/07/2014,9X1,34.74
10/07/2014,13X1,36.7
10/07/2014,26X1,50.81
10/07/2014,39X1,50.29
10/07/2014,52X1,18.88
10/07/2014,65X1,34.38
10/07/2014,91X1,41.81
10/07/2014,130X1,47.52
10/07/2014,195X1,42.25
10/07/2014,260X1,43.81
10/07/2014,390X1,44.91
10/07/2014,RR,NA
09/07/2014,RR,NA
09/07/2014,TIIE,44.45
09/07/2014,3X1,38.44
09/07/2014,6X1,30.96
09/07/2014,9X1,32.89
09/07/2014,13X1,36.26
09/07/2014,26X1,49.94
09/07/2014,39X1,48.05
09/07/2014,52X1,18.36
09/07/2014,65X1,34.3
09/07/2014,91X1,41.4
09/07/2014,130X1,46.56
09/07/2014,195X1,40.81
09/07/2014,260X1,45
09/07/2014,390X1,43.91
08/07/2014,TIIE,44.19
08/07/2014,3X1,37.84
08/07/2014,6X1,31.96
08/07/2014,9X1,34.01
08/07/2014,13X1,37.08
08/07/2014,26X1,49.41
08/07/2014,39X1,48.14
08/07/2014,52X1,21.01
08/07/2014,65X1,30.91
08/07/2014,91X1,42.83
08/07/2014,130X1,44.16
08/07/2014,195X1,42.29
08/07/2014,260X1,45.58
08/07/2014,390X1,49.38
08/07/2014,RR,NA
07/07/2014,RR,NA
07/07/2014,TIIE,39.6
07/07/2014,3X1,37
07/07/2014,6X1,31.87
07/07/2014,9X1,34.43
07/07/2014,13X1,35.81
07/07/2014,26X1,50.18
07/07/2014,39X1,48.86
07/07/2014,52X1,20.61
07/07/2014,65X1,36.51
07/07/2014,91X1,38.57
07/07/2014,130X1,50.14
07/07/2014,195X1,48.15
07/07/2014,260X1,53.34
07/07/2014,390X1,52.46
04/07/2014,TIIE,35.08
04/07/2014,3X1,32.91
04/07/2014,6X1,31.26
04/07/2014,9X1,33.91
04/07/2014,13X1,37.78
04/07/2014,26X1,47.35
04/07/2014,39X1,52.61
04/07/2014,52X1,23.99
04/07/2014,65X1,37.6
04/07/2014,91X1,41.47
04/07/2014,130X1,49.11
04/07/2014,195X1,49.97
04/07/2014,260X1,58.31
04/07/2014,390X1,54.02
04/07/2014,RR,NA
03/07/2014,RR,NA
03/07/2014,TIIE,43.68
03/07/2014,3X1,36.95
03/07/2014,6X1,30.05
03/07/2014,9X1,32.32
03/07/2014,13X1,36.81
03/07/2014,26X1,47.34
03/07/2014,39X1,50.72
03/07/2014,52X1,20.79
03/07/2014,65X1,34.86
03/07/2014,91X1,39.17
03/07/2014,130X1,48.61
03/07/2014,195X1,49.04
03/07/2014,260X1,58.31
03/07/2014,390X1,54.02
02/07/2014,TIIE,46.25
02/07/2014,3X1,37.67
02/07/2014,6X1,31.72
02/07/2014,9X1,35.23
02/07/2014,13X1,39.31
02/07/2014,26X1,47.42
02/07/2014,39X1,48.87
02/07/2014,52X1,22.3
02/07/2014,65X1,39.66
02/07/2014,91X1,40.86
02/07/2014,130X1,49.97
02/07/2014,195X1,51.52
02/07/2014,260X1,59.37
02/07/2014,390X1,58.13
02/07/2014,RR,NA
01/07/2014,RR,NA
01/07/2014,TIIE,45.77
01/07/2014,3X1,40.42
01/07/2014,6X1,31.78
01/07/2014,9X1,34.33
01/07/2014,13X1,37.61
01/07/2014,26X1,46.78
01/07/2014,39X1,47.96
01/07/2014,52X1,21.7
01/07/2014,65X1,29.61
01/07/2014,91X1,39.06
01/07/2014,130X1,39.18
01/07/2014,195X1,54.14
01/07/2014,260X1,61.22
01/07/2014,390X1,55.02
30/06/2014,TIIE,44.75
30/06/2014,3X1,43.85
30/06/2014,6X1,31.55
30/06/2014,9X1,33.8
30/06/2014,13X1,39.28
30/06/2014,26X1,45.88
30/06/2014,39X1,45.11
30/06/2014,52X1,15.47
30/06/2014,65X1,23.07
30/06/2014,91X1,36.16
30/06/2014,130X1,41.29
30/06/2014,195X1,54.24
30/06/2014,260X1,60.19
30/06/2014,390X1,55.38
30/06/2014,RR,NA
27/06/2014,RR,NA
27/06/2014,TIIE,42.5
27/06/2014,3X1,43.63
27/06/2014,6X1,32.45
27/06/2014,9X1,34.12
27/06/2014,13X1,39.31
27/06/2014,26X1,51.88
27/06/2014,39X1,42.66
27/06/2014,52X1,10.7
27/06/2014,65X1,21.22
27/06/2014,91X1,34.29
27/06/2014,130X1,44.56
27/06/2014,195X1,51.22
27/06/2014,260X1,58
27/06/2014,390X1,52.85
26/06/2014,TIIE,42.87
26/06/2014,3X1,41.86
26/06/2014,6X1,32.75
26/06/2014,9X1,34.18
26/06/2014,13X1,39.87
26/06/2014,26X1,49.74
26/06/2014,39X1,42.95
26/06/2014,52X1,13.78
26/06/2014,65X1,23.91
26/06/2014,91X1,36.39
26/06/2014,130X1,48.16
26/06/2014,195X1,49.88
26/06/2014,260X1,55.93
26/06/2014,390X1,54.35
26/06/2014,RR,NA
25/06/2014,RR,NA
25/06/2014,TIIE,43.25
25/06/2014,3X1,42.26
25/06/2014,6X1,32.75
25/06/2014,9X1,34.18
25/06/2014,13X1,39.47
25/06/2014,26X1,48.9
25/06/2014,39X1,43.1
25/06/2014,52X1,18.6
25/06/2014,65X1,34.1
25/06/2014,91X1,38.83
25/06/2014,130X1,51.17
25/06/2014,195X1,54.86
25/06/2014,260X1,58.08
25/06/2014,390X1,58.32
24/06/2014,TIIE,40.75
24/06/2014,3X1,40.27
24/06/2014,6X1,31.11
24/06/2014,9X1,33.2
24/06/2014,13X1,38.9
24/06/2014,26X1,48.02
24/06/2014,39X1,43.92
24/06/2014,52X1,21.96
24/06/2014,65X1,40.75
24/06/2014,91X1,41.35
24/06/2014,130X1,55.55
24/06/2014,195X1,55.66
24/06/2014,260X1,62
24/06/2014,390X1,62.8
24/06/2014,RR,NA
23/06/2014,RR,NA
23/06/2014,TIIE,36
23/06/2014,3X1,36.17
23/06/2014,6X1,28.82
23/06/2014,9X1,31.01
23/06/2014,13X1,36.92
23/06/2014,26X1,48.33
23/06/2014,39X1,42.07
23/06/2014,52X1,20.03
23/06/2014,65X1,37.82
23/06/2014,91X1,40.19
23/06/2014,130X1,52.58
23/06/2014,195X1,54.94
23/06/2014,260X1,57.2
23/06/2014,390X1,59.85
20/06/2014,TIIE,36.84
20/06/2014,3X1,36.17
20/06/2014,6X1,28.82
20/06/2014,9X1,31.01
20/06/2014,13X1,36.92
20/06/2014,26X1,48.17
20/06/2014,39X1,41.09
20/06/2014,52X1,18.54
20/06/2014,65X1,36.33
20/06/2014,91X1,40.94
20/06/2014,130X1,54.71
20/06/2014,195X1,55.11
20/06/2014,260X1,58.78
20/06/2014,390X1,59.38
20/06/2014,RR,NA
19/06/2014,RR,NA
19/06/2014,TIIE,36
19/06/2014,3X1,33.52
19/06/2014,6X1,28.36
19/06/2014,9X1,31.01
19/06/2014,13X1,36.92
19/06/2014,26X1,50.02
19/06/2014,39X1,43.21
19/06/2014,52X1,17.39
19/06/2014,65X1,36.85
19/06/2014,91X1,40.14
19/06/2014,130X1,53.22
19/06/2014,195X1,55.54
19/06/2014,260X1,56.73
19/06/2014,390X1,57.96
18/06/2014,TIIE,36
18/06/2014,3X1,33.04
18/06/2014,6X1,27.38
18/06/2014,9X1,30.5
18/06/2014,13X1,35.62
18/06/2014,26X1,44.57
18/06/2014,39X1,41.2
18/06/2014,52X1,18.61
18/06/2014,65X1,38
18/06/2014,91X1,41.49
18/06/2014,130X1,58.81
18/06/2014,195X1,60.17
18/06/2014,260X1,60.35
18/06/2014,390X1,59.1
18/06/2014,RR,NA
17/06/2014,RR,NA
17/06/2014,TIIE,35.95
17/06/2014,3X1,33.14
17/06/2014,6X1,27.88
17/06/2014,9X1,30.23
17/06/2014,13X1,35.45
17/06/2014,26X1,42.04
17/06/2014,39X1,42.56
17/06/2014,52X1,22.04
17/06/2014,65X1,39.09
17/06/2014,91X1,42.49
17/06/2014,130X1,56.51
17/06/2014,195X1,62.3
17/06/2014,260X1,60.34
17/06/2014,390X1,62.66
16/06/2014,TIIE,32.75
16/06/2014,3X1,32.69
16/06/2014,6X1,26.53
16/06/2014,9X1,29.13
16/06/2014,13X1,34.45
16/06/2014,26X1,40.73
16/06/2014,39X1,39.27
16/06/2014,52X1,17.88
16/06/2014,65X1,28.8
16/06/2014,91X1,41.79
16/06/2014,130X1,44.62
16/06/2014,195X1,60.16
16/06/2014,260X1,60.71
16/06/2014,390X1,60.46
16/06/2014,RR,NA
13/06/2014,RR,NA
13/06/2014,TIIE,39.18
13/06/2014,3X1,31.59
13/06/2014,6X1,26.72
13/06/2014,9X1,29.5
13/06/2014,13X1,35.42
13/06/2014,26X1,39.96
13/06/2014,39X1,40.75
13/06/2014,52X1,20.3
13/06/2014,65X1,22.76
13/06/2014,91X1,43.26
13/06/2014,130X1,50.51
13/06/2014,195X1,60.63
13/06/2014,260X1,61.31
13/06/2014,390X1,63.35
12/06/2014,TIIE,38.91
12/06/2014,3X1,31.89
12/06/2014,6X1,26.72
12/06/2014,9X1,28.25
12/06/2014,13X1,32.48
12/06/2014,26X1,40.07
12/06/2014,39X1,40.8
12/06/2014,52X1,20.39
12/06/2014,65X1,17.09
12/06/2014,91X1,43.26
12/06/2014,130X1,52.95
12/06/2014,195X1,61.14
12/06/2014,260X1,62.01
12/06/2014,390X1,65.3
12/06/2014,RR,NA
11/06/2014,RR,NA
11/06/2014,TIIE,38.93
11/06/2014,3X1,32.59
11/06/2014,6X1,28.42
11/06/2014,9X1,29.5
11/06/2014,13X1,32.54
11/06/2014,26X1,42.95
11/06/2014,39X1,42.79
11/06/2014,52X1,20.6
11/06/2014,65X1,19.84
11/06/2014,91X1,49.23
11/06/2014,130X1,59.28
11/06/2014,195X1,63.87
11/06/2014,260X1,63.52
11/06/2014,390X1,65.91
10/06/2014,TIIE,39.6
10/06/2014,3X1,35.59
10/06/2014,6X1,27.89
10/06/2014,9X1,28.9
10/06/2014,13X1,33.54
10/06/2014,26X1,44.53
10/06/2014,39X1,43.07
10/06/2014,52X1,19.72
10/06/2014,65X1,29.07
10/06/2014,91X1,49.19
10/06/2014,130X1,59.82
10/06/2014,195X1,62.12
10/06/2014,260X1,54.98
10/06/2014,390X1,65.43
10/06/2014,RR,NA
09/06/2014,RR,NA
09/06/2014,TIIE,31.2
09/06/2014,3X1,33.7
09/06/2014,6X1,32.73
09/06/2014,9X1,29.02
09/06/2014,13X1,31.57
09/06/2014,26X1,44.19
09/06/2014,39X1,45.56
09/06/2014,52X1,23.6
09/06/2014,65X1,29.58
09/06/2014,91X1,59.09
09/06/2014,130X1,51.44
09/06/2014,195X1,59.95
09/06/2014,260X1,56.62
09/06/2014,390X1,60.93
06/06/2014,TIIE,31.5
06/06/2014,3X1,32.82
06/06/2014,6X1,27.65
06/06/2014,9X1,27.02
06/06/2014,13X1,29.67
06/06/2014,26X1,43.09
06/06/2014,39X1,49.82
06/06/2014,52X1,25.85
06/06/2014,65X1,31.28
06/06/2014,91X1,51.73
06/06/2014,130X1,51.33
06/06/2014,195X1,51.53
06/06/2014,260X1,47.72
06/06/2014,390X1,51.85
06/06/2014,RR,NA
05/06/2014,RR,NA
05/06/2014,TIIE,39.85
05/06/2014,3X1,41.47
05/06/2014,6X1,32.91
05/06/2014,9X1,32.04
05/06/2014,13X1,31.44
05/06/2014,26X1,35.81
05/06/2014,39X1,47.36
05/06/2014,52X1,29.88
05/06/2014,65X1,67.7
05/06/2014,91X1,51.07
05/06/2014,130X1,87.71
05/06/2014,195X1,57.15
05/06/2014,260X1,56.69
05/06/2014,390X1,59.14
04/06/2014,TIIE,42.95
04/06/2014,3X1,39.83
04/06/2014,6X1,32.6
04/06/2014,9X1,32.04
04/06/2014,13X1,32.44
04/06/2014,26X1,39.97
04/06/2014,39X1,46.69
04/06/2014,52X1,27.64
04/06/2014,65X1,70.83
04/06/2014,91X1,50.04
04/06/2014,130X1,62.09
04/06/2014,195X1,60.32
04/06/2014,260X1,56.67
04/06/2014,390X1,59.29
04/06/2014,RR,NA
03/06/2014,RR,NA
03/06/2014,TIIE,51.85
03/06/2014,3X1,42.6
03/06/2014,6X1,32.71
03/06/2014,9X1,32.42
03/06/2014,13X1,33.41
03/06/2014,26X1,38.84
03/06/2014,39X1,46.77
03/06/2014,52X1,26.6
03/06/2014,65X1,76.44
03/06/2014,91X1,53.16
03/06/2014,130X1,56.77
03/06/2014,195X1,62.53
03/06/2014,260X1,62.86
03/06/2014,390X1,61.26
02/06/2014,TIIE,44.43
02/06/2014,3X1,40.94
02/06/2014,6X1,34.22
02/06/2014,9X1,32.73
02/06/2014,13X1,33.41
02/06/2014,26X1,36.82
02/06/2014,39X1,41.77
02/06/2014,52X1,26.1
02/06/2014,65X1,77.19
02/06/2014,91X1,53.11
02/06/2014,130X1,50.56
02/06/2014,195X1,64.14
02/06/2014,260X1,62.63
02/06/2014,390X1,60.5
02/06/2014,RR,NA
30/05/2014,RR,NA
30/05/2014,TIIE,41.85
30/05/2014,3X1,41.09
30/05/2014,6X1,33.64
30/05/2014,9X1,32.12
30/05/2014,13X1,32.91
30/05/2014,26X1,36.5
30/05/2014,39X1,40.74
30/05/2014,52X1,26.41
30/05/2014,65X1,33
30/05/2014,91X1,51.23
30/05/2014,130X1,52.07
30/05/2014,195X1,64.86
30/05/2014,260X1,60.97
30/05/2014,390X1,65.77
29/05/2014,TIIE,42.58
29/05/2014,3X1,40.94
29/05/2014,6X1,32.89
29/05/2014,9X1,32.02
29/05/2014,13X1,31.91
29/05/2014,26X1,35.43
29/05/2014,39X1,36.1
29/05/2014,52X1,23.52
29/05/2014,65X1,21.24
29/05/2014,91X1,48.18
29/05/2014,130X1,53.49
29/05/2014,195X1,58.99
29/05/2014,260X1,57.33
29/05/2014,390X1,62.19
29/05/2014,RR,NA
28/05/2014,RR,NA
28/05/2014,TIIE,43.68
28/05/2014,3X1,41.34
28/05/2014,6X1,33.89
28/05/2014,9X1,33.02
28/05/2014,13X1,32.11
28/05/2014,26X1,35.87
28/05/2014,39X1,40.05
28/05/2014,52X1,26.65
28/05/2014,65X1,23.21
28/05/2014,91X1,48.32
28/05/2014,130X1,57.83
28/05/2014,195X1,57.59
28/05/2014,260X1,55.44
28/05/2014,390X1,59.3
27/05/2014,TIIE,49.85
27/05/2014,3X1,43.66
27/05/2014,6X1,33.26
27/05/2014,9X1,32.04
27/05/2014,13X1,31.14
27/05/2014,26X1,35.32
27/05/2014,39X1,37.16
27/05/2014,52X1,24.74
27/05/2014,65X1,31.99
27/05/2014,91X1,52.41
27/05/2014,130X1,62.4
27/05/2014,195X1,56.36
27/05/2014,260X1,56.34
27/05/2014,390X1,58.53
27/05/2014,RR,NA
26/05/2014,RR,NA
26/05/2014,TIIE,39.15
26/05/2014,3X1,39.13
26/05/2014,6X1,32.75
26/05/2014,9X1,32.79
26/05/2014,13X1,32.88
26/05/2014,26X1,34.45
26/05/2014,39X1,33.94
26/05/2014,52X1,22.01
26/05/2014,65X1,34.18
26/05/2014,91X1,51.38
26/05/2014,130X1,54.01
26/05/2014,195X1,55.36
26/05/2014,260X1,51.83
26/05/2014,390X1,52.58
23/05/2014,TIIE,41.6
23/05/2014,3X1,39.53
23/05/2014,6X1,33.48
23/05/2014,9X1,32.89
23/05/2014,13X1,32.88
23/05/2014,26X1,34.7
23/05/2014,39X1,34
23/05/2014,52X1,24.05
23/05/2014,65X1,35.92
23/05/2014,91X1,50.51
23/05/2014,130X1,49.65
23/05/2014,195X1,53.89
23/05/2014,260X1,51.56
23/05/2014,390X1,54.53
23/05/2014,RR,NA
22/05/2014,RR,NA
22/05/2014,TIIE,53.72
22/05/2014,3X1,40.97
22/05/2014,6X1,34.08
22/05/2014,9X1,33.89
22/05/2014,13X1,34.88
22/05/2014,26X1,36.17
22/05/2014,39X1,35.78
22/05/2014,52X1,25.03
22/05/2014,65X1,39.77
22/05/2014,91X1,50.58
22/05/2014,130X1,53.62
22/05/2014,195X1,54.42
22/05/2014,260X1,52.57
22/05/2014,390X1,55.03
21/05/2014,TIIE,55.85
21/05/2014,3X1,43.84
21/05/2014,6X1,34.54
21/05/2014,9X1,34.02
21/05/2014,13X1,34.31
21/05/2014,26X1,36.57
21/05/2014,39X1,36.13
21/05/2014,52X1,21.02
21/05/2014,65X1,37.79
21/05/2014,91X1,47.78
21/05/2014,130X1,51.08
21/05/2014,195X1,54.7
21/05/2014,260X1,50.88
21/05/2014,390X1,53.03
21/05/2014,RR,NA
20/05/2014,RR,NA
20/05/2014,TIIE,52
20/05/2014,3X1,42.63
20/05/2014,6X1,33.55
20/05/2014,9X1,34.22
20/05/2014,13X1,35.41
20/05/2014,26X1,35.21
20/05/2014,39X1,36.4
20/05/2014,52X1,22.25
20/05/2014,65X1,39.17
20/05/2014,91X1,48.02
20/05/2014,130X1,52.82
20/05/2014,195X1,55.5
20/05/2014,260X1,51.65
20/05/2014,390X1,54.67
19/05/2014,TIIE,49.48
19/05/2014,3X1,42.41
19/05/2014,6X1,34.39
19/05/2014,9X1,35.19
19/05/2014,13X1,36.78
19/05/2014,26X1,35.11
19/05/2014,39X1,35.78
19/05/2014,52X1,22.38
19/05/2014,65X1,39.85
19/05/2014,91X1,47.34
19/05/2014,130X1,48.81
19/05/2014,195X1,54.37
19/05/2014,260X1,51.29
19/05/2014,390X1,57.53
19/05/2014,RR,NA
16/05/2014,RR,NA
16/05/2014,TIIE,45.84
16/05/2014,3X1,40.08
16/05/2014,6X1,33.25
16/05/2014,9X1,34.22
16/05/2014,13X1,34.91
16/05/2014,26X1,34.23
16/05/2014,39X1,35.11
16/05/2014,52X1,19.49
16/05/2014,65X1,37.44
16/05/2014,91X1,46.64
16/05/2014,130X1,50.09
16/05/2014,195X1,53.13
16/05/2014,260X1,50.04
16/05/2014,390X1,57.94
15/05/2014,TIIE,58.75
15/05/2014,3X1,41.53
15/05/2014,6X1,33.25
15/05/2014,9X1,34.42
15/05/2014,13X1,35.11
15/05/2014,26X1,33.57
15/05/2014,39X1,36.89
15/05/2014,52X1,20
15/05/2014,65X1,34.14
15/05/2014,91X1,48.54
15/05/2014,130X1,49.03
15/05/2014,195X1,51.42
15/05/2014,260X1,51.61
15/05/2014,390X1,55.94
15/05/2014,RR,NA
14/05/2014,RR,NA
14/05/2014,TIIE,59.71
14/05/2014,3X1,38.88
14/05/2014,6X1,31.95
14/05/2014,9X1,33.98
14/05/2014,13X1,35.88
14/05/2014,26X1,31.86
14/05/2014,39X1,36.23
14/05/2014,52X1,15.75
14/05/2014,65X1,31.29
14/05/2014,91X1,44.62
14/05/2014,130X1,53.26
14/05/2014,195X1,50.11
14/05/2014,260X1,51.74
14/05/2014,390X1,57.97
13/05/2014,TIIE,54.9
13/05/2014,3X1,39.12
13/05/2014,6X1,32.11
13/05/2014,9X1,33.68
13/05/2014,13X1,36.18
13/05/2014,26X1,30.96
13/05/2014,39X1,40.6
13/05/2014,52X1,18.62
13/05/2014,65X1,34.92
13/05/2014,91X1,48.16
13/05/2014,130X1,57.95
13/05/2014,195X1,51.64
13/05/2014,260X1,52.02
13/05/2014,390X1,57.71
13/05/2014,RR,NA
12/05/2014,RR,NA
12/05/2014,TIIE,49.35
12/05/2014,3X1,36.32
12/05/2014,6X1,33.32
12/05/2014,9X1,35.49
12/05/2014,13X1,36.18
12/05/2014,26X1,31.75
12/05/2014,39X1,42.94
12/05/2014,52X1,18.81
12/05/2014,65X1,39.36
12/05/2014,91X1,49.94
12/05/2014,130X1,61.81
12/05/2014,195X1,51.44
12/05/2014,260X1,51.73
12/05/2014,390X1,53.49
09/05/2014,TIIE,54.87
09/05/2014,3X1,37.38
09/05/2014,6X1,33.82
09/05/2014,9X1,35.39
09/05/2014,13X1,36.18
09/05/2014,26X1,30.58
09/05/2014,39X1,42.08
09/05/2014,52X1,19.56
09/05/2014,65X1,37.68
09/05/2014,91X1,50.16
09/05/2014,130X1,50.15
09/05/2014,195X1,51.92
09/05/2014,260X1,53.44
09/05/2014,390X1,53.9
09/05/2014,RR,NA
08/05/2014,RR,NA
08/05/2014,TIIE,56.49
08/05/2014,3X1,39.03
08/05/2014,6X1,33.27
08/05/2014,9X1,34.77
08/05/2014,13X1,36.85
08/05/2014,26X1,32.58
08/05/2014,39X1,42.84
08/05/2014,52X1,20.72
08/05/2014,65X1,29.06
08/05/2014,91X1,48.83
08/05/2014,130X1,44.26
08/05/2014,195X1,50.1
08/05/2014,260X1,48.82
08/05/2014,390X1,55.14
07/05/2014,TIIE,56.1
07/05/2014,3X1,39.64
07/05/2014,6X1,34.27
07/05/2014,9X1,34.22
07/05/2014,13X1,35.91
07/05/2014,26X1,31.38
07/05/2014,39X1,40.45
07/05/2014,52X1,16.29
07/05/2014,65X1,35.62
07/05/2014,91X1,46.5
07/05/2014,130X1,62.64
07/05/2014,195X1,49.85
07/05/2014,260X1,48.73
07/05/2014,390X1,47.11
07/05/2014,RR,NA
06/05/2014,RR,NA
06/05/2014,TIIE,54.8
06/05/2014,3X1,39.53
06/05/2014,6X1,33.44
06/05/2014,9X1,33.24
06/05/2014,13X1,34.94
06/05/2014,26X1,30.73
06/05/2014,39X1,41.28
06/05/2014,52X1,19.55
06/05/2014,65X1,33.25
06/05/2014,91X1,44.86
06/05/2014,130X1,52.15
06/05/2014,195X1,47.97
06/05/2014,260X1,48.01
06/05/2014,390X1,25.79
05/05/2014,TIIE,60.5
05/05/2014,3X1,40.08
05/05/2014,6X1,33.44
05/05/2014,9X1,33.24
05/05/2014,13X1,34.44
05/05/2014,26X1,29.71
05/05/2014,39X1,39.14
05/05/2014,52X1,17.65
05/05/2014,65X1,37.6
05/05/2014,91X1,40.42
05/05/2014,130X1,51.29
05/05/2014,195X1,45.12
05/05/2014,260X1,46.22
05/05/2014,390X1,24.97
05/05/2014,RR,NA
02/05/2014,RR,NA
02/05/2014,TIIE,60
02/05/2014,3X1,38.81
02/05/2014,6X1,34.47
02/05/2014,9X1,33.65
02/05/2014,13X1,35.44
02/05/2014,26X1,31.43
02/05/2014,39X1,40.31
02/05/2014,52X1,21.79
02/05/2014,65X1,45.6
02/05/2014,91X1,41.77
02/05/2014,130X1,47.35
02/05/2014,195X1,53.93
02/05/2014,260X1,53.13
02/05/2014,390X1,47.35
30/04/2014,TIIE,54.05
30/04/2014,3X1,41.79
30/04/2014,6X1,34.25
30/04/2014,9X1,32.87
30/04/2014,13X1,34.98
30/04/2014,26X1,30.86
30/04/2014,39X1,40.6
30/04/2014,52X1,22.66
30/04/2014,65X1,41.05
30/04/2014,91X1,43.67
30/04/2014,130X1,54.99
30/04/2014,195X1,56.15
30/04/2014,260X1,53.41
30/04/2014,390X1,38.62
30/04/2014,RR,NA
29/04/2014,RR,NA
29/04/2014,TIIE,54.5
29/04/2014,3X1,41.29
29/04/2014,6X1,34.25
29/04/2014,9X1,30.3
29/04/2014,13X1,34.51
29/04/2014,26X1,33.21
29/04/2014,39X1,41.98
29/04/2014,52X1,22.73
29/04/2014,65X1,44.41
29/04/2014,91X1,47.84
29/04/2014,130X1,55.17
29/04/2014,195X1,59
29/04/2014,260X1,59.97
29/04/2014,390X1,33.77
28/04/2014,TIIE,54.56
28/04/2014,3X1,41.79
28/04/2014,6X1,33.75
28/04/2014,9X1,32.8
28/04/2014,13X1,34.01
28/04/2014,26X1,33.57
28/04/2014,39X1,42.4
28/04/2014,52X1,22.14
28/04/2014,65X1,41.22
28/04/2014,91X1,49.04
28/04/2014,130X1,52.29
28/04/2014,195X1,61.87
28/04/2014,260X1,62.39
28/04/2014,390X1,37.24
28/04/2014,RR,NA
25/04/2014,RR,NA
25/04/2014,TIIE,56.52
25/04/2014,3X1,43.94
25/04/2014,6X1,36.21
25/04/2014,9X1,33.12
25/04/2014,13X1,33.01
25/04/2014,26X1,29.67
25/04/2014,39X1,41.76
25/04/2014,52X1,22.04
25/04/2014,65X1,41.26
25/04/2014,91X1,47.84
25/04/2014,130X1,48.35
25/04/2014,195X1,61.99
25/04/2014,260X1,61.34
25/04/2014,390X1,37.15
24/04/2014,TIIE,55.22
24/04/2014,3X1,43.44
24/04/2014,6X1,35.21
24/04/2014,9X1,33.23
24/04/2014,13X1,34.91
24/04/2014,26X1,33.34
24/04/2014,39X1,43.08
24/04/2014,52X1,24.14
24/04/2014,65X1,37.27
24/04/2014,91X1,47.78
24/04/2014,130X1,48.94
24/04/2014,195X1,63.46
24/04/2014,260X1,65.62
24/04/2014,390X1,44.25
24/04/2014,RR,NA
23/04/2014,RR,NA
23/04/2014,TIIE,56.45
23/04/2014,3X1,43.94
23/04/2014,6X1,34.87
23/04/2014,9X1,32.63
23/04/2014,13X1,34.66
23/04/2014,26X1,31.08
23/04/2014,39X1,42.61
23/04/2014,52X1,22.95
23/04/2014,65X1,34.4
23/04/2014,91X1,46.62
23/04/2014,130X1,50.94
23/04/2014,195X1,65.03
23/04/2014,260X1,66.39
23/04/2014,390X1,43.97
22/04/2014,TIIE,55.75
22/04/2014,3X1,43.94
22/04/2014,6X1,34.54
22/04/2014,9X1,34.02
22/04/2014,13X1,36.91
22/04/2014,26X1,32.74
22/04/2014,39X1,42.07
22/04/2014,52X1,19.77
22/04/2014,65X1,37.48
22/04/2014,91X1,49.26
22/04/2014,130X1,56.49
22/04/2014,195X1,68.19
22/04/2014,260X1,70.7
22/04/2014,390X1,48.97
22/04/2014,RR,NA
21/04/2014,RR,NA
21/04/2014,TIIE,36.1
21/04/2014,3X1,40.84
21/04/2014,6X1,35.22
21/04/2014,9X1,34.13
21/04/2014,13X1,37.91
21/04/2014,26X1,32.08
21/04/2014,39X1,40.18
21/04/2014,52X1,22.2
21/04/2014,65X1,42.42
21/04/2014,91X1,53.01
21/04/2014,130X1,53.77
21/04/2014,195X1,71.25
21/04/2014,260X1,75.44
21/04/2014,390X1,45.5
16/04/2014,TIIE,57.5
16/04/2014,3X1,46.93
16/04/2014,6X1,35
16/04/2014,9X1,33.52
16/04/2014,13X1,37.81
16/04/2014,26X1,33.95
16/04/2014,39X1,41.92
16/04/2014,52X1,23.93
16/04/2014,65X1,40.68
16/04/2014,91X1,53.29
16/04/2014,130X1,51.72
16/04/2014,195X1,71.76
16/04/2014,260X1,76.04
16/04/2014,390X1,50.35
16/04/2014,RR,NA
15/04/2014,RR,NA
15/04/2014,TIIE,58.85
15/04/2014,3X1,46.93
15/04/2014,6X1,35
15/04/2014,9X1,33.52
15/04/2014,13X1,37.81
15/04/2014,26X1,33.63
15/04/2014,39X1,41.44
15/04/2014,52X1,24.95
15/04/2014,65X1,39.62
15/04/2014,91X1,54.27
15/04/2014,130X1,54.07
15/04/2014,195X1,72
15/04/2014,260X1,75.33
15/04/2014,390X1,52.29
14/04/2014,TIIE,58
14/04/2014,3X1,47.81
14/04/2014,6X1,35.98
14/04/2014,9X1,34.5
14/04/2014,13X1,37.38
14/04/2014,26X1,32.48
14/04/2014,39X1,41.32
14/04/2014,52X1,26.08
14/04/2014,65X1,29.13
14/04/2014,91X1,55.43
14/04/2014,130X1,51.69
14/04/2014,195X1,74.3
14/04/2014,260X1,74.81
14/04/2014,390X1,74.26
14/04/2014,RR,NA
11/04/2014,RR,NA
11/04/2014,TIIE,59.6
11/04/2014,3X1,48.92
11/04/2014,6X1,40.31
11/04/2014,9X1,37.53
11/04/2014,13X1,36.88
11/04/2014,26X1,32.73
11/04/2014,39X1,40.91
11/04/2014,52X1,24.36
11/04/2014,65X1,23.77
11/04/2014,91X1,52.55
11/04/2014,130X1,49.57
11/04/2014,195X1,71.02
11/04/2014,260X1,69.8
11/04/2014,390X1,70.45
10/04/2014,TIIE,60.4
10/04/2014,3X1,48.92
10/04/2014,6X1,39.47
10/04/2014,9X1,36.93
10/04/2014,13X1,36.88
10/04/2014,26X1,33.08
10/04/2014,39X1,39.64
10/04/2014,52X1,20.54
